" Product"," Status"," Volume Pricing"," Architecture"," Memory Type"," Program Memory KBytes"," Program Memory KWords"," Self-write"," EEPROM Data Memory"," RAM"," I/O Pins"," Pin count"," Max. CPU Speed MHz"," CPU Speed MIPS"," Internal Oscillator"," # of A/D Ch."," Cap Touch Channels"," Digital Communication"," Timers"," Temperature Range"," Operation Voltage Range"," Packages"
"  PIC24FJ64GB108"," In Production "," $3.84"," 16"," Flash"," 64"," 21"," Yes"," 0"," 16384"," 68"," 80"," 32"," 16"," 8 MHz, 32 kHz "," 16"," 16"," 4 -UART    3 -SPI    3 -I2C   "," 0 - 8-bit   5 - 16-bit    0 - 32-bit  "," -40 to 85"," 2V - 3.6V"," 80/TQFP"
"  PIC24FJ64GB110"," In Production "," $4.05"," 16"," Flash"," 64"," 21"," Yes"," 0"," 16384"," 84"," 100"," 32"," 16"," 8 MHz, 32 kHz "," 16"," 16"," 4 -UART    3 -SPI    3 -I2C   "," 0 - 8-bit   5 - 16-bit    0 - 32-bit  "," -40 to 85"," 2V - 3.6V"," 100/TQFP"
"  PIC24FJ64GB502"," Future Product "," Call for pricing"," 16"," Flash"," 64"," 21"," Yes"," 0"," 8192"," 17"," 28"," 32"," 16"," 8 MHz, 32 kHz "," 9"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    0 - 32-bit  "," -40 to 85"," 2V - 3.6V"," Please call for package information"
"  PIC24FJ96GA006"," In Production "," $2.59"," 16"," Flash"," 96"," 32"," Yes"," 0"," 8192"," 53"," 64"," 32"," 16"," 8 MHz, 32 kHz "," 16","  "," 2 -UART    0 -A/E/USART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    0 - 32-bit  "," -40 to 85"," 2V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24FJ96GA008"," In Production "," $2.84"," 16"," Flash"," 96"," 32"," Yes"," 0"," 8192"," 69"," 80"," 32"," 16"," 8 MHz, 32 kHz "," 16","  "," 2 -UART    0 -A/E/USART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    0 - 32-bit  "," -40 to 85"," 2V - 3.6V"," 80/TQFP"
"  PIC24FJ96GA010"," In Production "," $3.09"," 16"," Flash"," 96"," 32"," Yes"," 0"," 8192"," 85"," 100"," 32"," 16"," 8 MHz, 32 kHz "," 16","  "," 2 -UART    0 -A/E/USART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    0 - 32-bit  "," -40 to 85"," 2V - 3.6V"," 100/TQFP"
"  PIC24HJ128GP202"," In Production "," $3.44"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 28/QFN-S 28/SOIC 300mil 28/SPDIP"
"  PIC24HJ128GP204"," In Production "," $3.58"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ128GP206A"," In Production "," $3.63"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 53"," 64"," 80"," 40"," 7.37 MHz, 512 kHz "," 18"," 18"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24HJ128GP210A"," In Production "," $4.14"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 100/TQFP"
"  PIC24HJ128GP306A"," In Production "," $3.79"," 16"," Flash"," 128"," 43"," Yes"," 0"," 16384"," 53"," 64"," 80"," 40"," 7.37 MHz, 512 kHz "," 18","  "," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24HJ128GP310A"," In Production "," $4.26"," 16"," Flash"," 128"," 43"," Yes"," 0"," 16384"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 100/TQFP"
"  PIC24HJ128GP502"," In Production "," $3.65"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 28/QFN-S 28/SOIC 300mil 28/SPDIP"
"  PIC24HJ128GP504"," In Production "," $3.88"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ128GP506A"," In Production "," $3.85"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 53"," 64"," 80"," 40"," 7.37 MHz, 512 kHz "," 18"," 18"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24HJ128GP510A"," In Production "," $4.31"," 16"," Flash"," 128"," 43"," Yes"," 0"," 8192"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 100/TQFP"
"  PIC24HJ12GP201"," In Production "," $2.09"," 16"," Flash"," 12"," 4"," Yes"," 0"," 1024"," 13"," 18"," 80"," 40"," 7.37 MHz, 512 kHz "," 6"," 6"," 1 -UART    0 -A/E/USART    1 -SPI    1 -I2C   "," 0 - 8-bit   3 - 16-bit    1 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 18/PDIP 18/SOIC 300mil"
"  PIC24HJ12GP202"," In Production "," $2.24"," 16"," Flash"," 12"," 4"," Yes"," 0"," 1024"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 1 -UART    0 -A/E/USART    1 -SPI    1 -I2C   "," 0 - 8-bit   3 - 16-bit    1 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC24HJ16GP304"," In Production "," $2.42"," 16"," Flash"," 16"," 5"," Yes"," 0"," 2048"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 1 -UART    0 -A/E/USART    1 -SPI    1 -I2C   "," 0 - 8-bit   3 - 16-bit    1 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ256GP206A"," In Production "," $4.05"," 16"," Flash"," 256"," 85"," Yes"," 0"," 16384"," 53"," 64"," 80"," 40"," 7.37 MHz, 512 kHz "," 18","  "," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24HJ256GP210A"," In Production "," $4.63"," 16"," Flash"," 256"," 85"," Yes"," 0"," 16384"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 100/TQFP"
"  PIC24HJ256GP610A"," In Production "," $5.08"," 16"," Flash"," 256"," 85"," Yes"," 0"," 16384"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 100/TQFP"
"  PIC24HJ32GP202"," In Production "," $2.38"," 16"," Flash"," 32"," 11"," Yes"," 0"," 2048"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 1 -UART    0 -A/E/USART    1 -SPI    1 -I2C   "," 0 - 8-bit   3 - 16-bit    1 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 28/QFN-S 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC24HJ32GP204"," In Production "," $2.49"," 16"," Flash"," 32"," 11"," Yes"," 0"," 2048"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 1 -UART    0 -A/E/USART    1 -SPI    1 -I2C   "," 0 - 8-bit   3 - 16-bit    1 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ32GP302"," In Production "," $2.76"," 16"," Flash"," 32"," 11"," Yes"," 0"," 4096"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 28/QFN-S 28/SOIC 300mil 28/SPDIP"
"  PIC24HJ32GP304"," In Production "," $2.82"," 16"," Flash"," 32"," 11"," Yes"," 0"," 4096"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ64GP202"," In Production "," $3.12"," 16"," Flash"," 64"," 21"," Yes"," 0"," 4096"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 28/QFN-S 28/SOIC 300mil 28/SPDIP"
"  PIC24HJ64GP204"," In Production "," $3.29"," 16"," Flash"," 64"," 21"," Yes"," 0"," 8192"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ64GP206A"," In Production "," $3.39"," 16"," Flash"," 64"," 21"," Yes"," 0"," 8192"," 53"," 64"," 80"," 40"," 7.37 MHz, 512 kHz "," 18"," 18"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24HJ64GP210A"," In Production "," $3.88"," 16"," Flash"," 64"," 21"," Yes"," 0"," 8192"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 100/TQFP"
"  PIC24HJ64GP502"," In Production "," $3.33"," 16"," Flash"," 64"," 21"," Yes"," 0"," 4096"," 21"," 28"," 80"," 40"," 7.37 MHz, 512 kHz "," 10"," 10"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 28/QFN-S 28/SOIC 300mil 28/SPDIP"
"  PIC24HJ64GP504"," In Production "," $3.58"," 16"," Flash"," 64"," 21"," Yes"," 0"," 4096"," 35"," 44"," 80"," 40"," 7.37 MHz, 512 kHz "," 13"," 13"," 2 -UART    2 -SPI    1 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 150"," 3V - 3.6V"," 44/QFN 44/TQFP"
"  PIC24HJ64GP506A"," In Production "," $3.60"," 16"," Flash"," 64"," 21"," Yes"," 0"," 8192"," 53"," 64"," 80"," 40"," 7.37 MHz, 32 kHz "," 18"," 18"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC24HJ64GP510A"," In Production "," $4.06"," 16"," Flash"," 64"," 21"," Yes"," 0"," 8192"," 85"," 100"," 80"," 40"," 7.37 MHz, 512 kHz "," 32"," 32"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   9 - 16-bit    4 - 32-bit  "," -40 to 125"," 3V - 3.6V"," 100/TQFP"
"  PIC32MX110F016B"," In Production "," $1.51"," 32"," Flash"," 16"," 4"," Yes"," 0"," 4096"," 21"," 28"," 40"," 40"," 8 MHz, 32 kHz "," 10"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX110F016C"," In Production "," $1.65"," 32"," Flash"," 16"," 4"," Yes"," 0"," 4096"," 25"," 36"," 40"," 40"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX110F016D"," In Production "," $1.75"," 32"," Flash"," 16"," 4"," Yes"," 0"," 4096"," 34"," 44"," 40"," 40"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX120F032B"," In Production "," $1.71"," 32"," Flash"," 32"," 4"," Yes"," 0"," 8192"," 21"," 28"," 50"," 50"," 8 MHz, 32 kHz "," 10"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX120F032C"," In Production "," $1.85"," 32"," Flash"," 32"," 4"," Yes"," 0"," 8192"," 25"," 36"," 50"," 50"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX120F032D"," In Production "," $1.95"," 32"," Flash"," 32"," 8"," Yes"," 0"," 8192"," 34"," 44"," 50"," 50"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX130F064B"," In Production "," $2.03"," 32"," Flash"," 64"," 16"," No"," 0"," 16384"," 21"," 28"," 40"," 40"," 8 MHz, 32 kHz "," 10"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX130F064C"," In Production "," $2.17"," 32"," Flash"," 64"," 16"," No"," 0"," 16384"," 25"," 36"," 40"," 40"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX130F064D"," In Production "," $2.24"," 32"," Flash"," 64"," 16"," No"," 0"," 16384"," 34"," 44"," 40"," 40"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX150F128B"," In Production "," $2.31"," 32"," Flash"," 128"," 32"," No"," 0"," 32768"," 21"," 28"," 50"," 50"," 8 MHz, 32 kHz "," 10"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX150F128C"," In Production "," $2.45"," 32"," Flash"," 128"," 32"," No"," 0"," 32768"," 25"," 36"," 50"," 50"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX150F128D"," In Production "," $2.52"," 32"," Flash"," 128"," 64"," Yes"," 0"," 32768"," 34"," 44"," 50"," 50"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX210F016B"," In Production "," $1.62"," 32"," Flash"," 16"," 4"," Yes"," 0"," 4096"," 19"," 28"," 40"," 40"," 8 MHz, 32 kHz "," 9"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX210F016C"," In Production "," $1.76"," 32"," Flash"," 16"," 4"," Yes"," 0"," 4096"," 23"," 36"," 40"," 40"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX210F016D"," In Production "," $1.85"," 32"," Flash"," 16"," 4"," Yes"," 0"," 4096"," 33"," 44"," 40"," 40"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX220F032B"," In Production "," $1.82"," 32"," Flash"," 32"," 8"," Yes"," 0"," 8192"," 19"," 28"," 50"," 50"," 8 MHz, 32 kHz "," 9"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX220F032C"," In Production "," $1.96"," 32"," Flash"," 32"," 8"," Yes"," 0"," 8192"," 23"," 36"," 50"," 50"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX220F032D"," In Production "," $2.04"," 32"," Flash"," 32"," 8"," Yes"," 0"," 8192"," 33"," 44"," 50"," 50"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX230F064B"," In Production "," $2.31"," 32"," Flash"," 64"," 16"," Yes"," 0"," 16384"," 19"," 28"," 40"," 40"," 8 MHz, 32 kHz "," 9"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX230F064C"," In Production "," $2.45"," 32"," Flash"," 64"," 16"," Yes"," 0"," 16384"," 23"," 36"," 40"," 40"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX230F064D"," In Production "," $2.52"," 32"," Flash"," 64"," 16"," Yes"," 0"," 16384"," 33"," 44"," 40"," 40"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX250F128B"," In Production "," $2.59"," 32"," Flash"," 128"," 64"," Yes"," 0"," 32768"," 19"," 28"," 50"," 50"," 8 MHz, 32 kHz "," 9"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 28/QFN 28/SOIC 300mil 28/SPDIP 28/SSOP 208mil"
"  PIC32MX250F128C"," In Production "," $2.73"," 32"," Flash"," 128"," 32"," Yes"," 0"," 32768"," 23"," 36"," 50"," 50"," 8 MHz, 32 kHz "," 12"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 36/VTLA"
"  PIC32MX250F128D"," In Production "," $2.80"," 32"," Flash"," 128"," 32"," Yes"," 0"," 32768"," 33"," 44"," 50"," 50"," 8 MHz, 32 kHz "," 13"," 13"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    2 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 44/QFN 44/TQFP 44/VLAP"
"  PIC32MX320F032H"," In Production "," $3.09"," 32"," Flash"," 32"," 8"," Yes"," 0"," 8192"," 53"," 64"," 40"," 40"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C    0 -MSSP(SPI/I2C)    0 -SSP(SPI/I2C)    "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX320F064H"," In Production "," $3.36"," 32"," Flash"," 64"," 16"," Yes"," 0"," 16384"," 53"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX320F128H"," In Production "," $3.57"," 32"," Flash"," 128"," 32"," Yes"," 0"," 16384"," 53"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX320F128L"," In Production "," $4.21"," 32"," Flash"," 128"," 32"," Yes"," 0"," 16384"," 85"," 100"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 100/TQFP 121/XBGA"
"  PIC32MX340F128H"," In Production "," $3.77"," 32"," Flash"," 128"," 32"," Yes"," 0"," 32768"," 53"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX340F128L"," In Production "," $4.21"," 32"," Flash"," 128"," 32"," Yes"," 0"," 32768"," 85"," 100"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 100/TQFP 121/XBGA"
"  PIC32MX340F256H"," In Production "," $3.88"," 32"," Flash"," 256"," 64"," Yes"," 0"," 32768"," 53"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX340F512H"," In Production "," $4.06"," 32"," Flash"," 512"," 128"," Yes"," 0"," 32768"," 51"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX360F256L"," In Production "," $4.31"," 32"," Flash"," 256"," 64"," Yes"," 0"," 32768"," 85"," 100"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 100/TQFP 121/XBGA"
"  PIC32MX360F512L"," In Production "," $4.47"," 32"," Flash"," 512"," 128"," Yes"," 0"," 32768"," 85"," 100"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 100/TQFP 121/XBGA"
"  PIC32MX420F032H"," In Production "," $3.36"," 32"," Flash"," 32"," 8"," Yes"," 0"," 8192"," 51"," 64"," 40"," 40"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    1 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX440F128H"," In Production "," $4.02"," 32"," Flash"," 128"," 32"," Yes"," 0"," 32768"," 51"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    1 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX440F128L"," In Production "," $4.47"," 32"," Flash"," 128"," 32"," Yes"," 0"," 32768"," 85"," 100"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    2 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 100/TQFP 121/XBGA"
"  PIC32MX440F256H"," In Production "," $4.12"," 32"," Flash"," 256"," 64"," Yes"," 0"," 32768"," 51"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    1 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
"  PIC32MX440F512H"," In Production "," $4.28"," 32"," Flash"," 512"," 128"," Yes"," 0"," 32768"," 51"," 64"," 80"," 80"," 8 MHz, 32 kHz "," 16"," 16"," 2 -UART    1 -SPI    2 -I2C   "," 0 - 8-bit   5 - 16-bit    1 - 32-bit  "," -40 to 105"," 2.3V - 3.6V"," 64/QFN 64/TQFP"
